"Year","Month","Day","Sampling_date_order","plot","BA","DM","DO","DS","NA","OL","OT","PB","PE","PF","PH","PI","PL","PM","PP","RF","RM","RO","SF","SH","SO"
2013,4,13,33,20,0,0,0,0,0,0,1,3,1,0,0,0,0,0,1,0,0,0,0,0,0
2013,4,13,33,21,0,0,0,0,0,0,0,2,0,1,0,0,0,0,2,0,0,0,0,0,0
2013,4,13,33,5,0,2,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
2013,4,13,33,7,0,0,0,0,0,0,1,0,2,0,0,0,0,0,2,0,0,0,0,0,0
2013,4,13,33,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2013,4,13,33,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
2013,4,13,33,23,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2013,4,13,33,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2013,5,11,34,1,0,9,1,0,0,1,0,0,1,0,0,0,0,0,7,0,0,0,0,0,0
2013,5,11,34,2,0,3,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
2013,5,11,34,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0
2013,5,11,34,8,0,7,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0
2013,5,11,34,9,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,5,11,34,11,0,5,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
2013,5,11,34,12,0,2,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2013,5,11,34,14,0,7,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0
2013,5,11,34,17,0,5,0,0,0,2,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0
2013,5,11,34,22,0,2,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0
2013,5,11,34,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,14,0,0,0,0,0,0
2013,5,11,34,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
2013,5,11,34,13,0,0,0,0,0,0,0,1,0,1,0,0,0,0,7,0,0,0,0,0,0
2013,5,11,34,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
2013,5,11,34,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
2013,5,11,34,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2013,5,11,34,20,0,0,0,0,0,0,0,8,0,1,0,0,0,0,4,0,0,0,0,0,0
2013,5,11,34,21,0,0,0,0,0,0,0,2,0,1,0,0,0,0,2,0,0,0,0,0,0
2013,5,11,34,5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
2013,5,11,34,7,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0
2013,5,11,34,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,5,11,34,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2013,5,11,34,23,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2013,5,11,34,24,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0
2013,7,6,35,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0
2013,7,6,35,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0
2013,7,6,35,4,0,4,0,0,0,0,0,0,0,1,0,0,0,0,9,0,0,0,0,0,0
2013,7,6,35,8,0,3,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0
2013,7,6,35,9,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
2013,7,6,35,11,0,5,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0
2013,7,6,35,12,0,2,2,0,0,0,0,1,0,0,0,0,0,0,8,0,0,0,0,0,0
2013,7,6,35,14,0,7,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
2013,7,6,35,17,0,3,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0
2013,7,6,35,22,0,6,0,0,0,0,0,2,0,0,0,0,0,0,5,0,0,0,0,0,0
2013,7,6,35,3,0,0,1,0,0,0,0,0,0,2,0,0,0,0,11,0,0,0,0,0,0
2013,7,6,35,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0
2013,7,6,35,13,0,0,0,0,0,0,0,2,0,0,0,0,0,0,11,0,0,0,0,0,0
2013,7,6,35,15,0,1,0,0,0,0,0,0,0,1,0,0,0,0,8,0,0,0,0,0,0
2013,7,6,35,18,0,0,0,0,0,0,0,1,1,0,0,0,0,0,6,0,0,0,0,0,0
2013,7,6,35,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0
2013,7,6,35,20,0,0,0,0,0,0,0,4,0,1,0,0,0,0,3,0,0,0,0,0,0
2013,7,6,35,21,0,0,0,0,0,0,0,3,0,1,0,0,0,0,7,0,0,0,0,0,0
2013,7,6,35,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0
2013,7,6,35,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0
2013,7,6,35,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,7,6,35,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2013,7,6,35,23,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0
2013,7,6,35,24,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0
2013,9,14,36,1,0,4,1,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0
2013,9,14,36,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0
2013,9,14,36,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0
2013,9,14,36,8,0,5,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0
2013,9,14,36,9,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
2013,9,14,36,11,0,6,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0
2013,9,14,36,12,0,1,3,0,0,0,1,1,0,0,0,0,0,0,4,0,0,0,0,0,0
2013,9,14,36,14,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
2013,9,14,36,17,0,7,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
2013,9,14,36,22,0,3,0,0,0,0,0,2,0,0,0,0,0,0,4,0,0,0,0,0,0
2013,9,14,36,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,11,0,0,0,0,0,0
2013,9,14,36,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
2013,9,14,36,13,0,0,0,0,0,0,0,1,1,0,0,0,0,0,9,0,0,0,0,0,0
2013,9,14,36,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
2013,9,14,36,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0
2013,9,14,36,19,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0
2013,9,14,36,20,0,0,0,0,0,0,0,4,1,0,0,0,0,0,4,0,0,0,0,0,0
2013,9,14,36,21,0,0,0,0,0,0,0,2,0,0,0,0,0,0,8,0,0,0,0,0,0
2013,9,14,36,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
2013,9,14,36,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2013,9,14,36,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2013,9,14,36,16,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0
2013,9,14,36,23,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0
2013,9,14,36,24,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0
2013,11,2,37,1,0,7,1,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0
2013,11,2,37,2,0,2,1,0,1,1,0,2,1,0,0,0,0,0,3,0,0,0,0,0,0
2013,11,2,37,4,0,3,0,0,0,1,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0
2013,11,2,37,8,0,4,0,0,0,1,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0
2013,11,2,37,9,0,10,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
2013,11,2,37,11,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
2013,11,2,37,12,0,3,1,0,0,0,1,1,1,0,0,0,0,0,2,0,0,0,0,0,0
2013,11,2,37,14,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
2013,11,2,37,17,0,5,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0
2013,11,2,37,22,0,3,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0
2013,11,2,37,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,0,0,0,0,0,0
2013,11,2,37,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
2013,11,2,37,13,0,0,0,0,0,0,0,2,1,0,0,0,0,0,5,0,0,0,0,0,0
2013,11,2,37,15,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0
2013,11,2,37,18,0,0,0,0,0,0,0,1,3,0,0,0,0,0,2,0,0,0,0,0,0
2013,11,2,37,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
2013,11,2,37,20,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0
2013,11,2,37,21,0,1,0,0,0,0,0,2,0,0,0,0,0,0,7,0,0,0,0,0,0
2013,11,2,37,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2013,11,2,37,7,0,0,1,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0
2013,11,2,37,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2013,11,2,37,16,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2013,11,2,37,23,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2013,11,2,37,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,12,29,38,1,0,7,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2013,12,29,38,2,0,3,0,0,0,0,0,3,3,0,0,0,0,0,1,0,0,0,0,0,0
2013,12,29,38,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,12,29,38,8,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,12,29,38,9,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,12,29,38,11,0,6,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2013,12,29,38,12,0,2,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
2013,12,29,38,14,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,12,29,38,17,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,12,29,38,22,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,12,29,38,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2013,12,29,38,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,12,29,38,13,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,12,29,38,15,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2013,12,29,38,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2013,12,29,38,19,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0
2013,12,29,38,20,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,12,29,38,21,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,12,29,38,5,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,12,29,38,7,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,12,29,38,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,12,29,38,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,12,29,38,23,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2013,12,29,38,24,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2014,2,1,39,1,0,3,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2014,2,1,39,2,0,1,3,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
2014,2,1,39,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,2,1,39,8,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,2,1,39,9,0,11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,2,1,39,11,0,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2014,2,1,39,12,0,2,4,0,0,0,0,2,1,0,0,0,0,0,0,0,3,0,0,0,0
2014,2,1,39,14,0,12,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,2,1,39,17,0,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2014,2,1,39,22,0,9,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,2,1,39,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2014,2,1,39,6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2014,2,1,39,13,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0
2014,2,1,39,15,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2014,2,1,39,18,0,0,0,0,0,0,0,1,2,0,0,0,0,0,2,0,0,0,0,0,0
2014,2,1,39,19,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2014,2,1,39,20,0,1,0,0,0,0,0,2,2,0,0,0,0,0,1,0,0,0,0,0,0
2014,2,1,39,21,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
2014,2,1,39,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2014,2,1,39,7,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2014,2,1,39,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,2,1,39,16,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2014,2,1,39,23,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2014,2,1,39,24,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
2014,3,1,40,1,0,3,2,0,0,0,0,0,2,0,0,0,0,0,4,0,2,0,0,0,0
2014,3,1,40,2,0,2,2,0,1,0,0,1,2,0,0,0,0,0,3,0,0,0,0,0,0
2014,3,1,40,4,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2014,3,1,40,8,0,6,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2014,3,1,40,9,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,3,1,40,11,0,6,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0
2014,3,1,40,12,0,3,1,0,0,0,1,2,2,0,0,0,0,0,1,0,2,0,0,0,0
2014,3,1,40,14,0,8,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2014,3,1,40,17,0,7,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,1,0,0
2014,3,1,40,22,0,8,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
2014,3,1,40,3,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0
2014,3,1,40,6,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0
2014,3,1,40,13,0,0,0,0,0,0,0,2,1,0,0,0,0,0,2,0,0,0,0,0,0
2014,3,1,40,15,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2014,3,1,40,18,0,0,0,0,0,0,0,1,1,0,0,0,0,0,3,0,0,0,0,0,0
2014,3,1,40,19,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3,0,1,0,0,0,0
2014,3,1,40,20,0,3,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0
2014,3,1,40,21,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0
2014,3,1,40,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2014,3,1,40,7,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2014,3,1,40,10,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0
2014,3,1,40,16,0,2,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0
2014,3,1,40,23,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2014,3,1,40,24,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2,0,0,0,0,0,0
2014,3,29,41,1,0,1,3,0,0,0,0,2,1,0,0,0,0,0,7,0,0,0,0,0,0
2014,3,29,41,2,0,3,3,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0
2014,3,29,41,4,0,7,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
2014,3,29,41,8,0,7,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0
2014,3,29,41,9,0,4,2,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0
2014,3,29,41,11,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
2014,3,29,41,12,0,2,5,0,0,0,0,1,0,0,0,0,0,0,2,0,2,0,0,0,0
2014,3,29,41,14,0,10,1,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
2014,3,29,41,17,1,8,0,0,0,1,0,1,0,0,0,0,0,0,3,0,2,0,0,0,0
2014,3,29,41,22,0,8,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0
2014,3,29,41,3,0,0,0,0,0,0,0,0,2,1,0,0,0,0,9,0,0,0,0,0,0
2014,3,29,41,6,0,0,0,0,0,0,0,1,2,0,0,0,0,0,5,0,1,0,0,0,0
2014,3,29,41,13,0,0,0,0,0,0,0,2,2,0,0,0,0,0,7,0,0,0,0,0,0
2014,3,29,41,15,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,0,0,0,0,0,0
2014,3,29,41,18,2,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0
2014,3,29,41,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0
2014,3,29,41,20,0,1,0,0,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0
2014,3,29,41,21,0,0,0,0,0,0,0,0,0,2,0,0,0,0,6,0,1,0,0,0,0
2014,3,29,41,5,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0
2014,3,29,41,7,0,0,0,0,0,0,0,1,2,0,0,0,0,0,2,0,0,0,0,0,0
2014,3,29,41,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2014,3,29,41,16,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0
2014,3,29,41,23,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2014,3,29,41,24,0,0,0,0,0,0,0,0,2,0,0,0,0,0,5,0,1,0,0,0,0
2014,4,26,42,1,0,5,4,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0
2014,4,26,42,2,0,2,4,0,1,1,2,2,2,0,0,0,0,0,5,0,0,0,0,0,0
2014,4,26,42,4,0,7,0,0,0,0,1,0,0,0,0,0,0,0,10,0,0,0,0,0,0
2014,4,26,42,8,0,4,1,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0
2014,4,26,42,9,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
2014,4,26,42,11,0,4,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2014,4,26,42,12,0,2,5,0,1,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0
2014,4,26,42,14,0,5,2,0,0,1,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0
2014,4,26,42,17,0,11,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0
2014,4,26,42,22,0,6,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0
2014,4,26,42,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,5,0,0,0,0,0,0
2014,4,26,42,6,0,0,0,0,0,0,0,1,2,0,0,0,0,0,2,0,0,0,0,0,0
2014,4,26,42,13,0,0,1,0,0,0,0,4,2,0,0,0,0,0,5,0,0,0,0,0,0
2014,4,26,42,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0
2014,4,26,42,18,0,0,0,0,0,0,0,2,2,0,0,0,0,0,8,0,0,0,0,0,0
2014,4,26,42,19,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,0,0,0,0,0,0
2014,4,26,42,20,0,3,0,0,0,0,0,4,1,0,0,0,0,0,6,0,0,0,0,0,0
2014,4,26,42,21,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10,0,0,0,0,0,0
2014,4,26,42,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2014,4,26,42,7,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0
2014,4,26,42,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,4,26,42,16,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0
2014,4,26,42,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,4,26,42,24,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2014,5,31,43,1,0,3,4,0,0,0,0,0,2,0,0,0,0,0,7,0,0,0,0,0,0
2014,5,31,43,2,0,1,3,0,1,1,0,1,0,0,0,0,0,0,7,0,0,0,0,0,0
2014,5,31,43,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0
2014,5,31,43,8,0,2,0,0,0,0,0,1,0,0,0,0,0,0,10,0,0,0,0,0,0
2014,5,31,43,9,0,8,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0
2014,5,31,43,11,0,8,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0
2014,5,31,43,12,0,1,3,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0
2014,5,31,43,14,0,8,1,0,0,1,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0
2014,5,31,43,17,0,7,0,0,0,0,0,0,1,0,0,0,0,0,11,0,0,0,0,0,0
2014,5,31,43,22,0,7,0,0,0,0,0,2,0,0,0,0,0,0,4,0,0,0,0,0,0
2014,5,31,43,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0
2014,5,31,43,6,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0
2014,5,31,43,13,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0,0,0,0,0,0
2014,5,31,43,15,0,2,0,0,0,0,0,0,1,0,0,0,0,0,5,0,1,0,0,0,0
2014,5,31,43,18,0,0,0,0,0,0,0,2,1,0,0,0,0,0,8,0,0,0,0,0,0
2014,5,31,43,19,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0
2014,5,31,43,20,0,1,0,0,0,0,0,4,1,1,0,0,0,0,2,0,0,0,0,0,0
2014,5,31,43,21,1,0,0,0,0,0,0,3,0,0,0,0,0,0,11,0,0,1,0,0,0
2014,5,31,43,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
2014,5,31,43,7,0,0,1,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0
2014,5,31,43,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,5,31,43,16,0,4,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0
2014,5,31,43,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2014,5,31,43,24,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0,0,0,0
2014,6,28,44,1,0,2,4,0,0,0,0,1,0,0,0,0,0,0,9,0,0,0,0,0,0
2014,6,28,44,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0
2014,6,28,44,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0
2014,6,28,44,8,0,5,1,0,0,0,0,1,0,0,0,0,0,0,9,0,0,0,0,0,0
2014,6,28,44,9,0,5,3,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
2014,6,28,44,11,0,5,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0
2014,6,28,44,12,1,1,3,0,0,0,0,0,1,0,0,0,0,0,9,0,0,0,1,0,0
2014,6,28,44,14,0,8,1,0,0,1,1,0,0,0,0,0,0,0,8,0,0,0,0,0,0
2014,6,28,44,17,0,6,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0
2014,6,28,44,22,0,6,0,0,0,0,0,2,0,0,0,0,0,0,9,0,0,0,0,0,0
2014,6,28,44,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,14,0,0,0,0,0,0
2014,6,28,44,6,0,0,0,0,0,0,0,7,1,0,0,0,0,0,7,0,0,0,0,0,0
2014,6,28,44,13,0,0,0,0,0,0,0,1,0,0,0,0,0,0,11,0,0,0,0,0,0
2014,6,28,44,15,0,2,0,0,0,0,1,0,0,0,0,0,0,0,10,0,0,0,0,0,0
